"csquares","TBB_SurfSAR","OT_SurfSAR","TD_SurfSAR","Seine_SurfSAR"
"1500:111:249:2",2.24086163813984,0.712099333730609,NA,3.27829402332105
"1500:112:140:1",2.27563172650589,0.981844179559009,NA,16.256961453081
"1500:112:140:2",2.35367614410282,0.065405175966707,NA,7.6585510822166
"1500:112:141:1",4.12115550246582,0.185820897766929,NA,0.299022685988294
"1500:112:141:2",3.78941896451671,1.46369452533013,NA,0.270515956529111
"1500:112:142:1",2.3657960982044,0.48811449156449,NA,0.598045371976587
"1500:112:142:2",2.04085114285744,0.054588807914573,NA,0.598045371976587
"1500:112:143:1",1.88750085786522,0.074584668450306,NA,1.19110703252004
"1500:112:143:2",1.4944506666175,0.004979649500462,NA,0.593061660543449
"1500:112:144:1",2.17312801241062,0.177928640530578,NA,1.79413611592976
"1500:112:144:2",2.10268471187907,1.98566488963253,NA,0.28657030183972
"1500:112:245:1",4.90597380191629,8.68572864731667,NA,1.62595471069439
"1500:112:245:2",2.11965456329593,0.106571170517467,NA,0.635656509353231
"1500:112:246:1",4.2038205636976,NA,NA,NA
"1500:112:246:2",2.39494742227509,NA,NA,NA
"1500:112:247:1",2.10461471253333,0.012790588503627,NA,0.894116495845739
"1500:112:247:2",2.0003602229331,0.151568473767977,NA,1.78723551895062
"1500:112:248:1",1.24164024922812,0.294995246007684,NA,11.8896802377985
"1500:112:248:2",1.72702984175285,0.347637536704822,NA,7.81476259296614
"1500:112:249:1",2.15489704882632,0.059236413007421,NA,0.295288532174849
"1500:112:249:2",2.26738930008753,0.021744000456166,NA,1.19013923470166
"1500:113:140:1",3.47330358687313,0.083938237055051,NA,NA
"1500:113:140:2",6.65471388560504,0.112237414119325,NA,NA
"1500:113:141:1",6.69561762503525,0.335246654091934,NA,NA
"1500:113:141:2",6.49411958697426,0.610201515236456,NA,NA
"1500:113:142:1",7.94666553476491,0.476834071590202,NA,NA
"1500:113:142:2",7.83705515839198,0.729347620227894,NA,NA
"1500:113:143:1",6.37935530956211,0.737402993142435,NA,NA
"1500:113:143:2",6.02605591464137,0.591210668038942,NA,NA
"1500:113:144:1",7.18969259020204,0.537621811747865,NA,NA
"1500:113:144:2",9.07599668649109,0.51150804569603,NA,NA
"1500:113:245:1",0.167856481274755,0.01918588275544,NA,NA
"1500:113:245:2",2.68548048616313,NA,NA,NA
"1500:113:246:1",4.41754274106278,NA,NA,NA
"1500:113:246:2",2.47339463277049,NA,NA,NA
"1500:113:249:1",0.288403550067022,NA,NA,NA
"1500:113:249:2",0.78529922673782,NA,NA,NA
"1500:114:140:1",0.168394689903983,NA,NA,NA
"1500:111:130:3",NA,NA,0.005835092269861,NA
"1500:111:134:4",NA,NA,NA,NA
"1500:111:235:3",NA,NA,NA,NA
"1500:111:235:4",NA,NA,NA,NA
"1500:111:236:3",NA,0.007105601199333,NA,NA
"1500:111:236:4",1.56371164389289,5.97391030940899,0.010268119072693,NA
"1500:111:237:3",0.345478076963212,0.215717052645961,NA,1.44261263416927
"1500:111:237:4",0.064086239440797,0.817989777015767,NA,5.39989075043425
"1500:111:238:3",1.25900000045022,0.266273456311594,NA,7.12320723996075
"1500:111:238:4",2.12103977560027,0.289638403050924,NA,9.19288661796716
"1500:111:239:3",2.36150523841006,1.84411905097955,NA,0.096353680567008
"1500:111:239:4",2.64025251582598,1.05578409240552,NA,1.30641683513832
"1500:112:130:3",2.6555766337537,NA,NA,0.699966616064201
"1500:112:130:4",3.81601851155138,0.102017913994414,NA,0.337757663669119
"1500:112:131:3",2.99407241071346,0.595429755609713,NA,NA
"1500:112:131:4",2.41294202535267,0.077821170647688,NA,NA
"1500:112:132:3",1.6366122336604,NA,NA,0.29869598247823
"1500:112:132:4",2.31442041963211,0.209014590556075,NA,0.597391964956461
"1500:112:133:3",0.608060847603906,0.004079926474967,NA,NA
"1500:112:133:4",0.881029714155867,0.20257092508321,NA,NA
"1500:112:134:3",3.17984840045118,0.725677780737119,NA,NA
"1500:112:134:4",5.77422913316429,2.18868586490345,NA,NA
"1500:112:235:3",2.66210471743157,0.263970206471725,NA,0.445093045555277
"1500:112:235:4",4.8529822767832,0.074104360491055,NA,0.293717716103594
"1500:112:236:3",2.51147580160639,0.023956151020815,NA,0.212511865757003
"1500:112:236:4",1.88007284738706,0.019164920816652,NA,0.141674577171336
"1500:112:237:3",1.04635265750046,0.04429226144293,NA,0.070837288585668
"1500:112:237:4",1.22120310953666,0.014373690612489,NA,NA
"1500:112:238:3",1.56407137837988,NA,NA,NA
"1500:112:238:4",2.09018759787095,0.088637758777017,NA,0.386292226022432
"1500:112:239:3",2.4748582953693,0.953212483639186,NA,0.29869598247823
"1500:112:239:4",9.60214209058934,4.72070418952244,NA,NA
"1500:113:130:3",11.3352023097046,5.48538483444651,NA,NA
"1500:113:130:4",8.50106159311173,7.54929577611864,NA,NA
"1500:113:131:3",8.6910367659524,12.6678425114575,NA,0.281321734418367
"1500:113:131:4",5.89975764852006,1.77323452238474,NA,NA
"1500:113:132:3",1.28151009051338,1.68680869305016,NA,NA
"1500:113:132:4",1.64691337810958,2.72171304899277,NA,NA
"1500:113:133:3",2.81520622085461,3.68924379505948,NA,NA
"1500:113:237:3",5.69847784865967,NA,NA,NA
"1500:113:238:3",0.169724824387004,NA,NA,NA
"1500:113:238:4",0.144778488676917,NA,NA,NA
"1500:113:239:3",0.126030338485963,NA,NA,NA
"1500:114:130:4",NA,NA,NA,NA
"1500:114:131:3",NA,NA,NA,NA
"1500:111:134:2",NA,NA,0.001897725528564,NA
"1500:111:235:1",NA,NA,NA,NA
"1500:111:235:2",NA,NA,NA,NA
"1500:111:236:1",NA,NA,NA,NA
"1500:111:236:2",0.085991708218443,0.271659969611395,0.038225614218221,0.578950726890378
"1500:111:237:1",NA,0.83848980494536,NA,9.90416200504211
"1500:111:237:2",NA,1.44438689607844,NA,7.45535892359433
"1500:111:238:1",0.041286909757802,0.208589506511047,NA,4.40267225824023
"1500:111:238:2",1.46620979910305,1.25368272980116,NA,0.124092560259505
"1500:111:239:1",2.13495380543121,1.81972949307163,NA,0.397234199457709
"1500:111:239:2",1.43565936853401,0.146427246397436,NA,0.141520064229287
"1500:112:130:1",2.0398074803296,0.1112989569013,NA,0.641557624506102
"1500:112:130:2",4.42822115665835,0.210602381988475,NA,0.430621315725496
"1500:112:131:1",1.88879949199836,0.022232652666301,NA,NA
"1500:112:131:2",1.05981056414257,NA,NA,NA
"1500:112:132:1",1.76104451575909,0.179997364480095,NA,0.298370219056506
"1500:112:132:2",2.21619858381371,0.120445079295217,NA,NA
"1500:112:133:1",2.25613165308851,0.27571870702416,NA,NA
"1500:112:133:2",2.25302027503164,0.256846607016993,NA,0.285945005986448
"1500:112:134:1",3.62692581703104,0.176713286266801,NA,NA
"1500:112:134:2",2.52645143282191,0.011508519026646,NA,NA
"1500:112:235:1",2.10856653062606,0.171338971802217,NA,6.8798925086678
"1500:112:235:2",1.71927357805427,0.052646052788391,NA,0.593795316296797
"1500:112:236:1",1.06068408904706,0.016751016796306,NA,1.44371929027268
"1500:112:236:2",2.14079080660874,0.030515566598071,NA,1.15777956321693
"1500:112:237:1",2.41058581898808,NA,NA,0.298370219056506
"1500:112:237:2",2.0171460158461,0.391506881820594,NA,0.298370219056506
"1500:112:238:1",2.61059765177751,0.827225758701122,NA,0.877712607115185
"1500:112:238:2",4.71863313272089,4.45300834675508,NA,0.33078094101142
"1500:112:239:1",12.0694407741378,8.33817610476003,NA,NA
"1500:112:239:2",5.74435973313025,7.09171737492385,NA,NA
"1500:113:130:1",5.46352414778084,6.0559869515546,NA,NA
"1500:113:130:2",4.0737191602249,5.58755464088588,NA,NA
"1500:113:131:1",0.760150366258227,1.42255901067192,NA,NA
"1500:111:124:3",NA,NA,0.019498212313444,NA
"1500:111:124:4",0.026524944390918,NA,0.01638391451338,NA
"1500:111:225:3",NA,NA,NA,NA
"1500:111:225:4",NA,NA,NA,NA
"1500:111:226:3",NA,NA,NA,NA
"1500:111:226:4",NA,NA,NA,2.4291544877176
"1500:111:227:3",NA,0.894548235641038,NA,7.8089054576889
"1500:111:227:4",0.041253769467116,0.133100394569136,NA,6.49372492482396
"1500:111:228:3",0.088316143483748,0.213359448909404,NA,4.01547623407947
"1500:111:228:4",1.2231994785068,1.44895746321535,NA,0.319990132046844
"1500:111:229:3",2.46324485533225,1.03530894104211,NA,1.09496087376386
"1500:111:229:4",1.24704119432297,0.033737428004225,NA,1.1234923583594
"1500:112:120:3",1.85711165537389,0.078318255325168,NA,0.513703937792399
"1500:112:120:4",1.6652034511157,0.468543460609187,NA,0.560227263015651
"1500:112:121:3",1.8068082355542,0.394837563625332,NA,0.29804539215528
"1500:112:121:4",1.49669318439987,0.112411688843867,NA,NA
"1500:112:122:3",2.50449969236106,0.247232192969085,NA,NA
"1500:112:122:4",0.417918824692271,0.04972909555098,NA,0.268910090891247
"1500:112:123:3",0.158567393571244,0.018475337839436,NA,NA
"1500:112:123:4",1.0739756089385,0.057710597229584,NA,0.29804539215528
"1500:112:124:3",1.4006490596263,0.085059965605136,NA,0.29804539215528
"1500:112:124:4",0.924961792615154,0.099121804224542,NA,8.60782166985748
"1500:112:225:3",1.12858180802963,0.095615888319494,NA,5.40201303858043
"1500:112:225:4",1.04772028039525,NA,NA,7.14731011465445
"1500:112:226:3",1.79990665608238,0.091829499142042,NA,7.78891347933056
"1500:112:226:4",2.13486073249627,0.057254793925713,NA,NA
"1500:112:227:3",1.96292157175731,0.209965988869204,NA,NA
"1500:112:227:4",1.83533681257029,0.087488537812337,NA,NA
"1500:112:228:3",2.92047639526151,0.593058828499016,NA,0.59609078431056
"1500:112:228:4",4.46772773184286,1.97435598574976,NA,0.563028398530251
"1500:112:229:3",5.29493791022497,0.651272688844744,NA,NA
"1500:112:229:4",8.00115941517098,1.00168485597488,NA,NA
"1500:111:124:1",NA,NA,NA,NA
"1500:111:124:2",0.004312790352134,NA,NA,NA
"1500:111:225:1",NA,NA,NA,NA
"1500:111:225:2",NA,NA,NA,NA
"1500:111:226:1",NA,NA,NA,0.537235718150752
"1500:111:226:2",NA,0.304777337186839,0.015554567045137,4.31107898429914
"1500:111:227:1",NA,0.23736295599182,NA,0.66159350042015
"1500:111:227:2",0.028366924080574,0.46814822056128,NA,10.777604566929
"1500:111:228:1",0.065045651353654,1.02216970940465,NA,3.59209953844356
"1500:111:228:2",0.25111595546073,2.81300086869606,NA,1.48564160520572
"1500:111:229:1",0.650636044628013,4.25381978601078,NA,6.92690851413449
"1500:111:229:2",0.864266133728521,6.04773393359034,NA,17.2747996295042
"1500:112:120:1",1.51544751600964,5.65227970639432,NA,11.0680968515897
"1500:112:120:2",1.25196617607746,2.59786259636179,NA,3.06456593734142
"1500:112:121:1",1.49826173524861,1.04580341646728,NA,0.339296956599516
"1500:112:121:2",0.775076497550371,1.04572856539171,NA,NA
"1500:112:122:1",0.289173740034389,0.152246024401442,NA,NA
"1500:112:122:2",0.036078031849815,0.027974568253462,NA,NA
"1500:112:123:1",0.119894181474735,0.041948594290973,NA,NA
"1500:112:123:2",0.570042850395081,0.000856811310057,NA,0.285323300232564
"1500:112:124:1",0.64877569079948,NA,NA,1.41677776667204
"1500:112:124:2",0.945350457668358,0.023877994991605,NA,6.80144510996086
"1500:112:225:1",0.894042473172485,NA,NA,0.565727233219739
"1500:112:225:2",1.49613058310799,NA,NA,3.4398434941854
"1500:112:226:1",0.889120065176622,NA,NA,0.071155374660207
"1500:112:226:2",2.05333206377514,0.016714596494123,NA,0.570646600465129
"1500:112:227:1",2.05111858352107,0.019102395993284,NA,0.578125431212432
"1500:112:227:2",2.18532545104294,0.177571687201911,NA,NA
"1500:112:228:1",6.82399972578903,0.837123556732528,NA,NA
"1500:112:228:2",4.22685766590138,1.00521138044796,NA,0.280403932987175
"1500:111:114:3",NA,NA,0.008241733152894,NA
"1500:111:114:4",NA,NA,NA,NA
"1500:111:215:3",NA,NA,NA,NA
"1500:111:215:4",0.027380044519851,0.01003646751618,0.019455894656012,0.904168075467352
"1500:111:216:3",NA,0.264724475825269,0.016213245546677,0.943590287295537
"1500:111:216:4",NA,1.79093218224676,NA,3.27291258996906
"1500:111:217:3",0.009773556903485,1.82136443861773,NA,1.35620005688979
"1500:111:217:4",NA,4.95414948577322,NA,4.48693738137586
"1500:111:218:3",0.027380044519851,5.8679422662464,NA,12.731197642728
"1500:111:218:4",0.011004054760229,5.74714164540154,NA,27.5864691470791
"1500:111:219:3",0.298561358465861,3.23849890125307,NA,18.5767513410305
"1500:111:219:4",0.339670722243682,1.85499455073177,NA,13.7602740490982
"1500:112:110:3",0.403356074807739,1.43023735314238,NA,3.18906111374709
"1500:112:110:4",0.434336419643274,1.10146440613579,NA,1.69228559862213
"1500:112:111:3",0.191914601822377,1.517364029794,NA,0.166092493883021
"1500:112:111:4",0.227585945440332,0.545112121626571,NA,0.222388926256074
"1500:112:112:3",0.322015674835477,1.37457482883082,NA,0.378246066969685
"1500:112:112:4",0.060140605624003,0.41254626453565,NA,NA
"1500:112:113:3",0.058537262015293,0.025509414621727,NA,NA
"1500:112:113:4",0.041468116723551,0.01752142437861,NA,0.280099754371711
"1500:112:114:3",0.072205270893548,NA,NA,0.582412318885728
"1500:112:114:4",0.908955986365725,NA,NA,NA
"1500:112:215:3",1.68729229545877,NA,NA,NA
"1500:112:215:4",1.14753786696746,NA,NA,NA
"1500:112:216:3",2.13196875773653,0.122047132898728,NA,NA
"1500:112:216:4",2.47767619634019,0.594187636665705,NA,NA
"1500:112:217:3",3.83770338698961,0.444549042631563,NA,NA
"1500:112:217:4",4.11435016129528,0.215255248336419,NA,NA
"1500:111:113:2",0.007433226368662,NA,0.016033732113193,NA
"1500:111:114:1",NA,NA,NA,0.031896141516297
"1500:111:114:2",0.011682616957618,NA,NA,0.123061978835265
"1500:111:215:1",NA,0.028113470542156,0.015655832703118,0.233570599917979
"1500:111:215:2",0.001823359732474,0.511518595191851,NA,0.07535378422187
"1500:111:216:1",0.011358413354915,2.20457622841826,NA,0.702777614370811
"1500:111:216:2",NA,2.43282056735518,NA,2.59638510846718
"1500:111:217:1",NA,10.2157344992465,NA,6.32162951796505
"1500:111:217:2",0.001151214032935,2.10749371094107,NA,1.20262473562244
"1500:111:218:1",0.033800577487982,0.484050773569862,NA,3.20914738925965
"1500:111:218:2",0.029498015677731,1.86936254975677,NA,10.3289292767756
"1500:111:219:1",0.074533932796786,1.4883090722066,NA,7.62573780237377
"1500:111:219:2",NA,0.426375150911356,NA,1.21542771122646
"1500:112:110:1",0.043079902624678,1.23883241922548,NA,3.10330836586864
"1500:112:110:2",0.026164547747274,1.51206748642522,NA,5.77118349815534
"1500:112:111:1",0.167913131083797,1.4565634003888,NA,3.80926985035697
"1500:112:111:2",0.268541770076831,1.5601326100388,NA,2.50004548063559
"1500:112:112:1",0.124004977345527,0.43820512709762,NA,0.154664137218673
"1500:112:112:2",0.048340292469553,0.017819956056215,NA,NA
"1500:112:113:1",0.039738988900288,NA,NA,NA
"1500:112:113:2",0.047250877853719,NA,NA,NA
"1500:112:114:1",0.012726772332528,NA,NA,NA
"1500:112:114:2",0.019045245588675,NA,NA,NA
"1500:112:215:1",0.794581348609051,NA,NA,NA
"1500:112:215:2",1.26586507700733,0.278745789268762,NA,NA
"1500:112:216:1",1.15899597644081,0.398422530536121,NA,NA
"1500:111:102:3",NA,NA,NA,NA
"1500:111:102:4",NA,NA,0.019413819297578,NA
"1500:111:103:3",NA,NA,0.019413819297578,0.034511141733742
"1500:111:103:4",0.040635085787102,NA,NA,0.102955974995051
"1500:111:104:3",0.000976998900069,NA,0.033327056460842,0.089402878979536
"1500:111:104:4",0.078089638358394,0.551229562080742,NA,0.301375967031369
"1500:111:205:3",NA,2.90169955533506,NA,0.293152022573971
"1500:111:205:4",NA,10.1972686423079,NA,1.21547699099763
"1500:111:206:3",0.023547885810194,4.95186380138848,NA,0.419979876485178
"1500:111:206:4",0.054641664756728,17.3938759856034,NA,1.97439110128886
"1500:111:207:3",0.053340067524278,16.1581508217575,NA,6.61252130515494
"1500:111:207:4",0.030659799283565,2.61382270806433,NA,2.43395833682786
"1500:111:208:3",0.030177325998947,2.69971254092035,NA,3.08886786969051
"1500:111:208:4",0.069439124632935,2.01874184122449,NA,6.83124646129434
"1500:111:209:3",0.112991219195717,2.31154737908824,NA,9.04529099683263
"1500:111:209:4",0.015254131411253,1.72486008124708,NA,8.79366052980395
"1500:112:100:3",0.077716867853252,0.263196473176301,NA,5.38262560611013
"1500:112:100:4",0.133394542304457,0.00628905200873,NA,0.248438512835207
"1500:112:101:3",0.114131358585736,NA,NA,0.02013682527735
"1500:112:101:4",0.228822775632031,NA,NA,NA
"1500:112:102:3",0.439193211647835,NA,NA,NA
"1500:112:102:4",0.897793077890036,NA,NA,NA
"1500:112:103:3",0.38134666757121,NA,NA,NA
"1500:112:103:4",0.002435571067383,NA,NA,NA
"1500:112:104:3",0.007671077794976,NA,NA,NA
"1500:112:104:4",0.013660416189182,NA,NA,NA
"1500:111:100:1",NA,NA,NA,NA
"1500:111:100:2",NA,0.505223747124869,NA,NA
"1500:111:101:1",0.035335150645019,0.260266778821902,NA,NA
"1500:111:101:2",0.01746862706977,NA,0.009696435954857,NA
"1500:111:102:1",NA,NA,NA,0.067217327438291
"1500:111:102:2",0.013303332306907,NA,NA,0.085709726960688
"1500:111:103:1",0.013645676686773,0.007966848095434,NA,0.046519412376525
"1500:111:103:2",0.010606436820029,0.285672751481088,NA,0.005543437989854
"1500:111:104:1",NA,2.82904448266204,0.019392871909714,0.036287045436284
"1500:111:104:2",0.057553856425138,3.63412402033896,NA,0.170303125638122
"1500:111:205:1",0.076420182473992,12.1928912821674,NA,0.67258189793867
"1500:111:205:2",NA,5.09478341980012,NA,0.351605287925039
"1500:111:206:1",0.049620794502835,3.15173577474694,NA,0.06788677168931
"1500:111:206:2",NA,3.23889108829879,NA,2.00053563014812
"1500:111:207:1",0.132015679265722,7.32051293388217,NA,7.94269115011456
"1500:111:207:2",0.073812699093684,1.27809477636311,NA,3.7096480213814
"1500:111:208:1",0.119768970231113,0.463342259412699,NA,1.73987682724988
"1500:111:208:2",0.047000610707234,0.192067221864885,NA,0.46848012380076
"1500:111:209:1",0.184927069851553,0.038381384892826,NA,0.608106174877868
"1500:111:209:2",0.254387495460832,0.00740487711096,NA,0.326860099554337
"1500:112:100:1",0.386917436570751,NA,NA,0.032537367971226
"1500:112:100:2",0.81810224779327,NA,NA,NA
"1500:112:101:1",0.49674441398817,NA,NA,NA
"1500:101:390:3",0.007658528653536,1.07934310587709,NA,NA
"1500:101:390:4",0.07880329526981,0.905492033886596,NA,NA
"1500:101:391:3",0.030577564297082,NA,0.009685992207016,NA
"1500:101:391:4",0.053404299286645,0.04060332297482,0.008555959782864,0.700768005993062
"1500:101:392:3",0.011548868985788,0.004249020384738,0.019371984414033,0.902067217001179
"1500:101:392:4",0.011644841289402,0.177058336425349,NA,NA
"1500:101:393:3",0.02538012348698,2.03116566178433,NA,0.293665361217443
"1500:101:393:4",0.049688537057672,9.77887061418819,NA,3.13094194529696
"1500:101:394:3",0.095781997466899,2.05755915018513,NA,0.608035652824056
"1500:101:394:4",0.013648509880714,1.0983397041643,NA,0.406688902173359
"1500:101:495:3",0.043055234373384,0.235481623180491,NA,0.028194002222848
"1500:101:495:4",0.044583404646774,0.28956655433684,NA,0.148670380423863
"1500:101:496:3",0.025248789061635,0.888614637197893,NA,0.535594279924299
"1500:101:496:4",0.064079111763976,1.55458465157561,NA,1.39340803487738
"1500:101:497:3",0.073395280533584,0.465595041865184,NA,0.448650461427787
"1500:101:497:4",0.023007488084633,0.043105604896472,NA,0.470937573013719
"1500:101:498:3",NA,NA,NA,0.005113060919796
"1500:101:390:1",0.03298342190915,0.504136978103113,0.041981259147891,NA
"1500:101:390:2",0.049484488314248,NA,0.037949768192588,NA
"1500:101:391:1",NA,NA,0.016125963821213,0.027086416400147
"1500:101:391:2",0.294503997878541,0.062371277048294,NA,0.235008520291774
"1500:101:392:1",0.056395474910217,NA,NA,0.127610879265192
"1500:101:392:2",0.115046703644099,0.467703579740717,NA,0.452783308148955
"1500:101:393:1",0.046873229600042,9.19939164071027,0.017604031908004,8.47829573882146
"1500:101:393:2",0.003895381616418,3.70320477597138,NA,3.93736024898462
"1500:101:394:1",NA,1.02887333990353,NA,0.576263593834215
"1500:101:394:2",0.044234130807597,0.1580697040935,NA,0.040978676016593
"1500:101:495:1",0.121951236493336,0.097511574098424,NA,0.324170449764335
"1500:101:495:2",0.092707512593315,0.24603703938881,NA,0.657246581516115
"1500:101:496:1",0.185892372507347,0.363854320148484,NA,0.489573811664896
"1500:101:496:2",NA,0.03200408256316,NA,NA
"7500:101:383:4",NA,NA,NA,NA
"1500:100:487:3",NA,0.397789908077221,NA,NA
"1500:100:487:4",NA,1.34088772083319,NA,NA
"1500:100:488:3",NA,3.73328424168578,NA,NA
"1500:100:488:4",0.025015497065138,3.01287480565665,NA,NA
"1500:100:489:3",0.135076959166781,1.16265800338746,NA,NA
"1500:100:489:4",0.139187632504183,0.045781447221164,NA,NA
"1500:101:380:3",0.021160609459051,NA,0.214252806673015,NA
"1500:101:380:4",NA,NA,0.241442650382756,NA
"1500:101:381:3",0.467910737378996,NA,0.08946926990339,NA
"1500:101:381:4",0.204194970157267,0.063937167210837,NA,0.113505567495509
"1500:101:382:3",0.374633971219045,0.312416812819081,NA,0.455005127176115
"1500:101:382:4",0.092947553696442,9.54517652890143,0.02294497264323,7.58993350815057
"1500:101:383:3",NA,5.1937685448485,0.065770872969625,4.07977609601084
"1500:101:383:4",NA,1.08985693194387,0.001619728972082,1.18091018310042
"1500:101:384:3",NA,0.176615276022206,NA,0.052478048153864
"1500:101:384:4",0.024438491461989,0.764136125452927,NA,0.095129529521945
"1500:101:485:3",0.011673602841292,0.098924296740464,NA,0.048134493878462
"1500:101:485:4",0.081610262420937,0.100828509617741,NA,0.425466371962416
"1500:100:384:1",NA,NA,NA,NA
"1500:100:384:2",NA,NA,NA,NA
"1500:100:485:1",NA,NA,NA,NA
"1500:100:485:2",0.007730528423511,NA,NA,NA
"1500:100:486:1",0.023191585270534,NA,NA,NA
"1500:100:486:2",0.060555805984172,0.213417868183265,0.038619358070186,NA
"1500:100:487:1",0.023191585270534,1.17760930836837,NA,NA
"1500:100:487:2",0.11658559253199,2.35171155865627,NA,0.261871430565985
"1500:100:488:1",1.09981955555098,1.99609555161539,NA,0.020440196479713
"1500:100:488:2",1.4963866291183,1.92446983128777,0.033309196335535,0.618110357174049
"1500:100:489:1",1.14497128685654,0.048086988173124,0.002011424899489,0.023995032850576
"1500:100:489:2",0.430032751236261,0.011287301473291,NA,0.021163422561933
"1500:101:380:1",0.42156775815094,NA,0.038686405566836,0.024633372742235
"1500:101:380:2",0.818796813534157,0.102867666530043,0.140193220994527,0.025991890973202
"1500:101:381:1",0.793281248975608,0.266364055700654,0.042427655879885,0.05475690949882
"1500:101:381:2",0.457362967144057,0.653145003436499,0.005227975141267,0.278143776226052
"1500:101:382:1",0.028892760205724,5.6621797390078,0.272028651969483,1.01697652391932
"1500:101:382:2",0.069536552110066,7.78556112556671,0.153705619713043,3.48593832085197
"1500:101:383:1",NA,1.93952704290829,0.204909966470986,3.63330764400898
"1500:101:383:2",0.005813074127518,0.793552887666245,0.008877200501249,0.573524217412806
"1500:101:384:1",0.005813074127518,0.063517497024698,NA,0.010034278271859
"1500:101:384:2",0.071757078988397,1.90582995405062,NA,0.049587408360185
"1500:101:485:1",0.013498343850236,1.03177526174199,NA,0.535806277199951
"1500:101:485:2",NA,0.053864471123297,0.00362450472829,0.237220761724032
"7500:101:373:4",NA,NA,NA,NA
"7500:101:373:3",NA,NA,NA,NA
"7500:101:372:4",NA,NA,NA,NA
"7500:101:372:3",NA,NA,NA,NA
"7500:101:371:4",NA,NA,0.042623395736739,NA
"7500:101:371:3",NA,NA,0.023642455523364,NA
"7500:101:370:4",NA,NA,NA,NA
"7500:101:370:3",NA,NA,NA,NA
"7500:100:479:4",NA,NA,NA,NA
"7500:100:476:4",NA,NA,NA,NA
"7500:100:476:3",NA,1.01168989591009,NA,NA
"7500:100:475:4",NA,3.30178396721706,NA,NA
"7500:100:475:3",NA,1.66006881710708,NA,NA
"7500:100:374:4",NA,1.08549426410755,NA,NA
"7500:100:374:3",0.009697490826669,1.07926384880277,NA,NA
"7500:100:373:4",NA,1.26090415893718,NA,NA
"7500:100:373:3",NA,0.52584602119239,NA,NA
"7500:100:372:4",0.053017163037482,0.475825646162853,0.044230814809149,NA
"7500:100:372:3",0.55146648233261,0.509446111554349,0.225156172722955,NA
"7500:100:371:4",0.93424269107262,0.117654348759276,0.164742594710113,NA
"7500:100:371:3",0.754741703846787,0.381032275107711,0.028692430442519,NA
"7500:100:370:4",1.39244275511545,0.801397243186382,0.01928902886892,NA
"7500:100:370:3",0.733530614538413,0.169265879912999,NA,NA
"1500:100:370:3",1.51817217302556,0.352033236393366,NA,NA
"1500:100:370:4",0.394823357967762,0.105880000449357,NA,NA
"1500:100:373:3",0.318761690425276,NA,NA,NA
"1500:100:373:4",0.127908570351394,NA,NA,NA
"1500:100:374:3",0.141525088800162,NA,NA,NA
"1500:100:374:4",0.014736648529401,NA,NA,NA
"1500:100:475:3",0.071784853425968,NA,NA,NA
"1500:100:475:4",0.11191118479316,NA,NA,NA
"1500:100:476:3",0.322411043676376,0.12182264842559,NA,NA
"1500:100:476:4",1.10604119485537,0.559995268099374,NA,NA
"1500:100:477:3",1.48572994721795,0.625924046937385,NA,0.04765403684104
"1500:100:477:4",1.70737074755285,0.227338615719482,0.028933543303381,0.192787038514441
"1500:100:478:3",2.1495968433156,0.089473047679396,0.01928902886892,0.354678062851304
"1500:100:478:4",2.14792275746798,0.05550624092119,NA,0.301813243994556
"1500:100:479:3",1.15869227590266,0.022232617780482,NA,0.222239358195307
"1500:100:479:4",0.874923191902161,0.079406717514851,NA,0.140647293042216
"1500:101:370:3",0.748655330716564,0.237222751053871,0.008358579176532,0.198755175559198
"1500:101:370:4",0.218295443105832,0.179675553260501,0.001446677165169,0.281306585596593
"1500:101:371:3",0.104254235258129,0.4219339617587,0.028895344822817,0.111185224669416
"1500:101:371:4",0.195133781360047,0.902945321235242,0.598599118244871,0.016709414657432
"1500:101:372:3",0.236994460262653,0.4367232534785,1.09717868919215,0.678202668419741
"1500:101:372:4",0.068719526024218,0.255067220164553,0.034789938722929,0.186138978064012
"1500:101:373:3",NA,0.29599421890259,0.108530076425086,0.166267206838454
"1500:101:373:4",0.019414376634991,0.224836947153897,0.008237485671257,0.149215745024707
"1500:101:374:3",NA,0.62812752782733,0.002773381145644,NA
"1500:101:374:4",NA,6.75467376478889,7.140733097e-05,0.213019196728561
"1500:101:475:3",NA,0.920902182685942,NA,0.214070276243701
"1500:101:475:4",NA,0.037499171941499,0.018809885100424,0.835115754288532
"7500:101:477:1",NA,NA,NA,NA
"7500:101:476:2",NA,NA,NA,NA
"7500:101:476:1",NA,NA,NA,NA
"7500:101:475:1",NA,NA,0.019268437481064,NA
"7500:101:374:2",NA,NA,NA,NA
"7500:101:370:2",NA,NA,0.041732239324021,NA
"7500:101:370:1",NA,NA,0.08847424210055,NA
"7500:100:479:2",NA,NA,0.015990376440627,NA
"7500:100:479:1",NA,NA,0.019268437481064,NA
"7500:100:478:2",NA,NA,NA,NA
"7500:100:478:1",NA,NA,NA,NA
"7500:100:477:2",NA,NA,NA,NA
"7500:100:477:1",NA,0.14691093826243,NA,NA
"7500:100:476:2",NA,0.28065198815864,NA,NA
"7500:100:476:1",NA,NA,NA,NA
"7500:100:475:2",NA,0.07701884082524,NA,NA
"7500:100:475:1",0.017436849443067,1.2993174513114,NA,NA
