ID,Longitude,Latitude,M2 bedstress
21945,-7.68,57.04,0.07
21946,-7.56,57.04,0.1
21947,-7.43,57.04,0.54
21948,-7.31,57.04,0.3
21949,-7.18,57.04,0.09
21950,-7.06,57.04,0.1
21951,-6.93,57.04,0.09
21952,-6.81,57.04,0.08
21953,-6.68,57.04,0.08
21954,-6.56,57.04,0.07
21955,-6.43,57.04,0.04
21956,-6.31,57.04,0.01
21957,-6.18,57.04,0.01
21958,-6.06,57.04,0.01
21959,-5.93,57.04,0.01
21960,-5.81,57.04,5.72E-03
21961,-5.68,57.04,1000000
21962,-5.56,57.04,1000000
21963,-5.43,57.04,1000000
21964,-5.31,57.04,1000000
21965,-5.18,57.04,1000000
21966,-5.06,57.04,1000000
21967,-4.93,57.04,1000000
21968,-4.81,57.04,1000000
21969,-4.68,57.04,1000000
21970,-4.56,57.04,1000000
21971,-4.43,57.04,1000000
21972,-4.31,57.04,1000000
21973,-4.18,57.04,1000000
21974,-4.06,57.04,1000000
21975,-3.93,57.04,1000000
21976,-3.81,57.04,1000000
21977,-3.68,57.04,1000000
21978,-3.56,57.04,1000000
21979,-3.43,57.04,1000000
21980,-3.31,57.04,1000000
21981,-3.18,57.04,1000000
21982,-3.06,57.04,1000000
21983,-2.93,57.04,1000000
21984,-2.81,57.04,1000000
21985,-2.68,57.04,1000000
21986,-2.56,57.04,1000000
21987,-2.43,57.04,1000000
21988,-2.31,57.04,1000000
21989,-2.18,57.04,1000000
21990,-2.06,57.04,0.4
21991,-1.93,57.04,0.38
21992,-1.81,57.04,0.37
21993,-1.68,57.04,0.41
21994,-1.56,57.04,0.41
21995,-1.43,57.04,0.38
21996,-1.31,57.04,0.37
21997,-1.18,57.04,0.39
21998,-1.06,57.04,0.39
21999,-0.93,57.04,0.36
22000,-0.81,57.04,0.33
22001,-0.68,57.04,0.3
22002,-0.56,57.04,0.28
22003,-0.43,57.04,0.27
22004,-0.31,57.04,0.27
22005,-0.18,57.04,0.28
22006,-0.06,57.04,0.29
22007,0.06,57.04,0.3
22008,0.18,57.04,0.31
22009,0.31,57.04,0.31
22010,0.43,57.04,0.3
22011,0.56,57.04,0.28
22012,0.68,57.04,0.26
22013,0.81,57.04,0.25
22014,0.93,57.04,0.24
22015,1.06,57.04,0.22
22016,1.18,57.04,0.19
22017,1.31,57.04,0.17
22018,1.43,57.04,0.15
22019,1.56,57.04,0.13
22020,1.68,57.04,0.12
22021,1.81,57.04,0.11
22022,1.93,57.04,0.11
22023,2.06,57.04,0.11
22024,2.18,57.04,0.11
22025,2.31,57.04,0.1
22026,2.43,57.04,0.1
22027,2.56,57.04,0.1
22028,2.68,57.04,0.09
22029,2.81,57.04,0.09
22030,2.93,57.04,0.09
22031,3.06,57.04,0.09
22032,3.18,57.04,0.08
22033,3.31,57.04,0.08
22034,3.43,57.04,0.08
22035,3.56,57.04,0.08
22036,3.68,57.04,0.07
22037,3.81,57.04,0.07
22038,3.93,57.04,0.07
22039,4.06,57.04,0.07
22040,4.18,57.04,0.06
22041,4.31,57.04,0.06
22042,4.43,57.04,0.05
22043,4.56,57.04,0.05
22044,4.68,57.04,0.04
22045,4.81,57.04,0.04
22046,4.93,57.04,0.04
22047,5.06,57.04,0.04
22048,5.18,57.04,0.04
22049,5.31,57.04,0.04
22050,5.43,57.04,0.04
22051,5.56,57.04,0.03
22052,5.68,57.04,0.03
22053,5.81,57.04,0.03
22054,5.93,57.04,0.02
22055,6.06,57.04,0.02
22056,6.18,57.04,0.02
22057,6.31,57.04,0.02
22058,6.43,57.04,0.02
22059,6.56,57.04,0.02
22060,6.68,57.04,0.02
22061,6.81,57.04,0.02
22062,6.93,57.04,0.02
22063,7.06,57.04,0.02
22064,7.18,57.04,0.02
22065,7.31,57.04,0.02
22066,7.43,57.04,0.02
22067,7.56,57.04,0.02
22068,7.68,57.04,0.02
22069,7.81,57.04,0.02
22070,7.93,57.04,0.02
22071,8.06,57.04,0.02
22072,8.18,57.04,0.02
22073,8.31,57.04,0.02
22074,8.43,57.04,0.02
22075,8.56,57.04,1000000
22076,8.68,57.04,1000000
22077,8.81,57.04,1000000
22078,8.93,57.04,1000000
22079,9.06,57.04,1000000
22080,9.18,57.04,1000000
22081,9.31,57.04,1000000
22082,9.43,57.04,1000000
22083,9.56,57.04,1000000
22084,9.68,57.04,1000000
22085,9.81,57.04,1000000
22086,9.93,57.04,1000000
22087,10.06,57.04,1000000
22088,10.18,57.04,1000000
22089,10.31,57.04,1000000
22090,10.43,57.04,0.05
22091,10.56,57.04,0.07
22092,10.68,57.04,0.07
22093,10.81,57.04,0.05
22094,10.93,57.04,0.04
22095,11.06,57.04,0.05
22096,11.18,57.04,0.06
22097,11.31,57.04,0.06
22098,11.43,57.04,0.06
22099,11.56,57.04,0.05
22100,11.68,57.04,0.05
22101,11.81,57.04,0.04
22102,11.93,57.04,0.04
22103,12.06,57.04,0.04
22104,12.18,57.04,0.03
22105,12.31,57.04,1000000
22106,12.43,57.04,1000000
22107,12.56,57.04,1000000
22108,12.68,57.04,1000000
22109,12.81,57.04,1000000
22110,12.93,57.04,1000000
22111,-12.06,57.12,1000000
22112,-11.93,57.12,1000000
22113,-11.81,57.12,9.09E-03
22114,-11.68,57.12,0.01
22115,-11.56,57.12,0.01
22116,-11.43,57.12,0.01
22117,-11.31,57.12,0.01
22118,-11.18,57.12,0.01
22119,-11.06,57.12,8.77E-03
22120,-10.93,57.12,7.50E-03
22121,-10.81,57.12,7.23E-03
22122,-10.68,57.12,7.61E-03
22123,-10.56,57.12,7.94E-03
22124,-10.43,57.12,8.18E-03
22125,-10.31,57.12,8.40E-03
22126,-10.18,57.12,8.63E-03
22127,-10.06,57.12,8.92E-03
22128,-9.93,57.12,9.35E-03
22129,-9.81,57.12,9.71E-03
22130,-9.68,57.12,9.84E-03
22131,-9.56,57.12,9.50E-03
22132,-9.43,57.12,8.49E-03
22133,-9.31,57.12,8.72E-03
22134,-9.18,57.12,0.03
22135,-9.06,57.12,0.07
22136,-8.93,57.12,0.08
22137,-8.81,57.12,0.07
22138,-8.68,57.12,0.05
22139,-8.56,57.12,0.04
22140,-8.43,57.12,0.03
22141,-8.31,57.12,0.02
22142,-8.18,57.12,0.02
22143,-8.06,57.12,0.02
22144,-7.93,57.12,0.03
22145,-7.81,57.12,0.03
22146,-7.68,57.12,0.02
22147,-7.56,57.12,0.03
22148,-7.43,57.12,0.06
22149,-7.31,57.12,1000000
22150,-7.18,57.12,0.09
22151,-7.06,57.12,0.1
22152,-6.93,57.12,0.09
22153,-6.81,57.12,0.06
22154,-6.68,57.12,0.04
22155,-6.56,57.12,0.06
22156,-6.43,57.12,0.11
22157,-6.31,57.12,0.06
22158,-6.18,57.12,0.01
22159,-6.06,57.12,7.13E-03
22160,-5.93,57.12,1000000
22161,-5.81,57.12,1000000
22162,-5.68,57.12,1000000
22163,-5.56,57.12,1000000
22164,-5.43,57.12,1000000
22165,-5.31,57.12,1000000
22166,-5.18,57.12,1000000
22167,-5.06,57.12,1000000
22168,-4.93,57.12,1000000
22169,-4.81,57.12,1000000
22170,-4.68,57.12,1000000
22171,-4.56,57.12,1000000
22172,-4.43,57.12,1000000
22173,-4.31,57.12,1000000
22174,-4.18,57.12,1000000
22175,-4.06,57.12,1000000
22176,-3.93,57.12,1000000
22177,-3.81,57.12,1000000
22178,-3.68,57.12,1000000
22179,-3.56,57.12,1000000
22180,-3.43,57.12,1000000
22181,-3.31,57.12,1000000
22182,-3.18,57.12,1000000
22183,-3.06,57.12,1000000
22184,-2.93,57.12,1000000
22185,-2.81,57.12,1000000
22186,-2.68,57.12,1000000
22187,-2.56,57.12,1000000
22188,-2.43,57.12,1000000
22189,-2.31,57.12,1000000
22190,-2.18,57.12,1000000
22191,-2.06,57.12,0.28
22192,-1.93,57.12,0.39
22193,-1.81,57.12,0.51
22194,-1.68,57.12,0.56
22195,-1.56,57.12,0.51
22196,-1.43,57.12,0.47
22197,-1.31,57.12,0.48
22198,-1.18,57.12,0.49
22199,-1.06,57.12,0.45
22200,-0.93,57.12,0.41
22201,-0.81,57.12,0.38
22202,-0.68,57.12,0.35
22203,-0.56,57.12,0.32
22204,-0.43,57.12,0.3
22205,-0.31,57.12,0.29
22206,-0.18,57.12,0.29
22207,-0.06,57.12,0.31
22208,0.06,57.12,0.32
22209,0.18,57.12,0.33
22210,0.31,57.12,0.32
22211,0.43,57.12,0.3
22212,0.56,57.12,0.28
22213,0.68,57.12,0.26
22214,0.81,57.12,0.25
22215,0.93,57.12,0.23
22216,1.06,57.12,0.21
22217,1.18,57.12,0.19
22218,1.31,57.12,0.17
22219,1.43,57.12,0.15
22220,1.56,57.12,0.14
22221,1.68,57.12,0.12
22222,1.81,57.12,0.12
22223,1.93,57.12,0.11
22224,2.06,57.12,0.11
22225,2.18,57.12,0.11
22226,2.31,57.12,0.11
22227,2.43,57.12,0.1
22228,2.56,57.12,0.1
22229,2.68,57.12,0.09
22230,2.81,57.12,0.09
22231,2.93,57.12,0.09
22232,3.06,57.12,0.09
22233,3.18,57.12,0.09
22234,3.31,57.12,0.09
22235,3.43,57.12,0.09
22236,3.56,57.12,0.08
22237,3.68,57.12,0.08
22238,3.81,57.12,0.08
22239,3.93,57.12,0.07
22240,4.06,57.12,0.07
22241,4.18,57.12,0.07
22242,4.31,57.12,0.06
22243,4.43,57.12,0.06
22244,4.56,57.12,0.06
22245,4.68,57.12,0.05
22246,4.81,57.12,0.05
22247,4.93,57.12,0.05
22248,5.06,57.12,0.05
22249,5.18,57.12,0.04
22250,5.31,57.12,0.04
22251,5.43,57.12,0.04
22252,5.56,57.12,0.03
22253,5.68,57.12,0.03
22254,5.81,57.12,0.03
22255,5.93,57.12,0.02
22256,6.06,57.12,0.02
22257,6.18,57.12,0.02
22258,6.31,57.12,0.02
22259,6.43,57.12,0.02
22260,6.56,57.12,0.02
22261,6.68,57.12,0.02
22262,6.81,57.12,0.02
22263,6.93,57.12,0.02
22264,7.06,57.12,0.02
22265,7.18,57.12,0.02
22266,7.31,57.12,0.02
22267,7.43,57.12,0.02
22268,7.56,57.12,0.02
22269,7.68,57.12,0.02
22270,7.81,57.12,0.02
22271,7.93,57.12,0.02
22272,8.06,57.12,0.02
22273,8.18,57.12,0.02
22274,8.31,57.12,0.01
22275,8.43,57.12,0.01
22276,8.56,57.12,7.38E-03
22277,8.68,57.12,3.22E-03
22278,8.81,57.12,2.30E-03
22279,8.93,57.12,2.60E-03
22280,9.06,57.12,2.72E-03
22281,9.18,57.12,1.79E-03
22282,9.31,57.12,1.03E-03
22283,9.43,57.12,1000000
22284,9.56,57.12,1000000
22285,9.68,57.12,1000000
22286,9.81,57.12,1000000
22287,9.93,57.12,1000000
22288,10.06,57.12,1000000
22289,10.18,57.12,1000000
22290,10.31,57.12,1000000
22291,10.43,57.12,0.06
22292,10.56,57.12,0.09
22293,10.68,57.12,0.08
22294,10.81,57.12,0.07
22295,10.93,57.12,0.04
22296,11.06,57.12,0.04
22297,11.18,57.12,0.05
22298,11.31,57.12,0.05
22299,11.43,57.12,0.05
22300,11.56,57.12,0.05
22301,11.68,57.12,0.05
22302,11.81,57.12,0.05
22303,11.93,57.12,0.04
22304,12.06,57.12,0.05
22305,12.18,57.12,0.04
22306,12.31,57.12,1000000
22307,12.43,57.12,1000000
22308,12.56,57.12,1000000
22309,12.68,57.12,1000000
22310,12.81,57.12,1000000
22311,12.93,57.12,1000000
22312,-12.06,57.2,1000000
22313,-11.93,57.2,1000000
22314,-11.81,57.2,0.01
22315,-11.68,57.2,0.01
22316,-11.56,57.2,0.02
22317,-11.43,57.2,0.02
22318,-11.31,57.2,0.02
22319,-11.18,57.2,0.01
22320,-11.06,57.2,0.01
22321,-10.93,57.2,9.18E-03
22322,-10.81,57.2,8.27E-03
22323,-10.68,57.2,8.44E-03
22324,-10.56,57.2,8.65E-03
22325,-10.43,57.2,8.91E-03
22326,-10.31,57.2,9.17E-03
22327,-10.18,57.2,9.47E-03
22328,-10.06,57.2,9.80E-03
22329,-9.93,57.2,0.01
22330,-9.81,57.2,0.01
22331,-9.68,57.2,0.01
22332,-9.56,57.2,0.01
22333,-9.43,57.2,0.01
22334,-9.31,57.2,0.01
22335,-9.18,57.2,0.04
22336,-9.06,57.2,0.06
22337,-8.93,57.2,0.06
22338,-8.81,57.2,0.06
22339,-8.68,57.2,0.04
22340,-8.56,57.2,0.03
22341,-8.43,57.2,0.02
22342,-8.31,57.2,0.02
22343,-8.18,57.2,0.02
22344,-8.06,57.2,0.02
22345,-7.93,57.2,0.02
22346,-7.81,57.2,0.02
22347,-7.68,57.2,0.01
22348,-7.56,57.2,0.01
22349,-7.43,57.2,0.02
22350,-7.31,57.2,1000000
22351,-7.18,57.2,0.13
22352,-7.06,57.2,0.14
22353,-6.93,57.2,0.13
22354,-6.81,57.2,0.1
22355,-6.68,57.2,0.06
22356,-6.56,57.2,0.03
22357,-6.43,57.2,0.04
22358,-6.31,57.2,1000000
22359,-6.18,57.2,1000000
22360,-6.06,57.2,1000000
22361,-5.93,57.2,1000000
22362,-5.81,57.2,1000000
22363,-5.68,57.2,1000000
22364,-5.56,57.2,1000000
22365,-5.43,57.2,1000000
22366,-5.31,57.2,1000000
22367,-5.18,57.2,1000000
22368,-5.06,57.2,1000000
22369,-4.93,57.2,1000000
22370,-4.81,57.2,1000000
22371,-4.68,57.2,1000000
22372,-4.56,57.2,1000000
22373,-4.43,57.2,1000000
22374,-4.31,57.2,1000000
22375,-4.18,57.2,1000000
22376,-4.06,57.2,1000000
22377,-3.93,57.2,1000000
22378,-3.81,57.2,1000000
22379,-3.68,57.2,1000000
22380,-3.56,57.2,1000000
22381,-3.43,57.2,1000000
22382,-3.31,57.2,1000000
22383,-3.18,57.2,1000000
22384,-3.06,57.2,1000000
22385,-2.93,57.2,1000000
22386,-2.81,57.2,1000000
22387,-2.68,57.2,1000000
22388,-2.56,57.2,1000000
22389,-2.43,57.2,1000000
22390,-2.31,57.2,1000000
22391,-2.18,57.2,1000000
22392,-2.06,57.2,0.37
22393,-1.93,57.2,0.58
22394,-1.81,57.2,0.73
22395,-1.68,57.2,0.7
22396,-1.56,57.2,0.65
22397,-1.43,57.2,0.64
22398,-1.31,57.2,0.63
22399,-1.18,57.2,0.57
22400,-1.06,57.2,0.51
22401,-0.93,57.2,0.46
22402,-0.81,57.2,0.43
22403,-0.68,57.2,0.4
22404,-0.56,57.2,0.38
22405,-0.43,57.2,0.36
22406,-0.31,57.2,0.34
22407,-0.18,57.2,0.33
22408,-0.06,57.2,0.32
22409,0.06,57.2,0.32
22410,0.18,57.2,0.31
22411,0.31,57.2,0.3
22412,0.43,57.2,0.28
22413,0.56,57.2,0.26
22414,0.68,57.2,0.24
22415,0.81,57.2,0.23
22416,0.93,57.2,0.22
22417,1.06,57.2,0.2
22418,1.18,57.2,0.19
22419,1.31,57.2,0.17
22420,1.43,57.2,0.16
22421,1.56,57.2,0.15
22422,1.68,57.2,0.14
22423,1.81,57.2,0.14
22424,1.93,57.2,0.14
22425,2.06,57.2,0.13
22426,2.18,57.2,0.12
22427,2.31,57.2,0.11
22428,2.43,57.2,0.1
22429,2.56,57.2,0.1
22430,2.68,57.2,0.09
22431,2.81,57.2,0.09
22432,2.93,57.2,0.09
22433,3.06,57.2,0.09
22434,3.18,57.2,0.09
22435,3.31,57.2,0.09
22436,3.43,57.2,0.09
22437,3.56,57.2,0.09
22438,3.68,57.2,0.08
22439,3.81,57.2,0.08
22440,3.93,57.2,0.07
22441,4.06,57.2,0.07
22442,4.18,57.2,0.07
22443,4.31,57.2,0.07
22444,4.43,57.2,0.06
22445,4.56,57.2,0.06
22446,4.68,57.2,0.06
22447,4.81,57.2,0.06
22448,4.93,57.2,0.05
22449,5.06,57.2,0.05
22450,5.18,57.2,0.04
22451,5.31,57.2,0.04
22452,5.43,57.2,0.03
22453,5.56,57.2,0.03
22454,5.68,57.2,0.03
22455,5.81,57.2,0.02
22456,5.93,57.2,0.02
22457,6.06,57.2,0.02
22458,6.18,57.2,0.02
22459,6.31,57.2,0.02
22460,6.43,57.2,0.02
22461,6.56,57.2,0.02
22462,6.68,57.2,0.01
22463,6.81,57.2,0.01
22464,6.93,57.2,0.01
22465,7.06,57.2,0.01
22466,7.18,57.2,0.01
22467,7.31,57.2,0.01
22468,7.43,57.2,0.01
22469,7.56,57.2,0.01
22470,7.68,57.2,0.01
22471,7.81,57.2,0.01
22472,7.93,57.2,0.01
22473,8.06,57.2,0.01
22474,8.18,57.2,0.01
22475,8.31,57.2,0.01
22476,8.43,57.2,9.70E-03
22477,8.56,57.2,4.97E-03
22478,8.68,57.2,2.87E-03
22479,8.81,57.2,1.99E-03
22480,8.93,57.2,2.11E-03
22481,9.06,57.2,2.52E-03
22482,9.18,57.2,2.33E-03
22483,9.31,57.2,1.60E-03
22484,9.43,57.2,9.74E-04
22485,9.56,57.2,5.30E-04
22486,9.68,57.2,1000000
22487,9.81,57.2,1000000
22488,9.93,57.2,1000000
22489,10.06,57.2,1000000
22490,10.18,57.2,1000000
22491,10.31,57.2,1000000
22492,10.43,57.2,1000000
22493,10.56,57.2,0.08
22494,10.68,57.2,0.08
22495,10.81,57.2,0.11
22496,10.93,57.2,0.03
22497,11.06,57.2,0.03
22498,11.18,57.2,0.06
22499,11.31,57.2,0.03
22500,11.43,57.2,0.02
22501,11.56,57.2,0.03
22502,11.68,57.2,0.03
22503,11.81,57.2,0.03
22504,11.93,57.2,0.02
22505,12.06,57.2,0.02
22506,12.18,57.2,1000000
22507,12.31,57.2,1000000
22508,12.43,57.2,1000000
22509,12.56,57.2,1000000
22510,12.68,57.2,1000000
22511,12.81,57.2,1000000
22512,12.93,57.2,1000000
22513,-12.06,57.29,1000000
22514,-11.93,57.29,1000000
22515,-11.81,57.29,0.01
22516,-11.68,57.29,0.01
22517,-11.56,57.29,0.02
22518,-11.43,57.29,0.02
22519,-11.31,57.29,0.03
22520,-11.18,57.29,0.02
22521,-11.06,57.29,0.02
22522,-10.93,57.29,0.01
22523,-10.81,57.29,0.01
22524,-10.68,57.29,0.01
22525,-10.56,57.29,9.97E-03
22526,-10.43,57.29,9.97E-03
22527,-10.31,57.29,0.01
22528,-10.18,57.29,0.01
22529,-10.06,57.29,0.01
22530,-9.93,57.29,0.01
22531,-9.81,57.29,0.01
22532,-9.68,57.29,0.01
22533,-9.56,57.29,0.01
22534,-9.43,57.29,0.01
22535,-9.31,57.29,0.02
22536,-9.18,57.29,0.04
22537,-9.06,57.29,0.05
22538,-8.93,57.29,0.05
22539,-8.81,57.29,0.04
22540,-8.68,57.29,0.03
22541,-8.56,57.29,0.02
22542,-8.43,57.29,0.02
22543,-8.31,57.29,0.02
22544,-8.18,57.29,0.02
22545,-8.06,57.29,0.02
22546,-7.93,57.29,0.02
22547,-7.81,57.29,0.01
22548,-7.68,57.29,0.02
22549,-7.56,57.29,0.01
22550,-7.43,57.29,0.01
22551,-7.31,57.29,1000000
22552,-7.18,57.29,0.18
22553,-7.06,57.29,0.19
22554,-6.93,57.29,0.22
22555,-6.81,57.29,0.23
22556,-6.68,57.29,0.14
22557,-6.56,57.29,0.05
22558,-6.43,57.29,0.02
22559,-6.31,57.29,1000000
22560,-6.18,57.29,1000000
22561,-6.06,57.29,1000000
22562,-5.93,57.29,0.28
22563,-5.81,57.29,0.26
22564,-5.68,57.29,1000000
22565,-5.56,57.29,1000000
22566,-5.43,57.29,1000000
22567,-5.31,57.29,1000000
22568,-5.18,57.29,1000000
22569,-5.06,57.29,1000000
22570,-4.93,57.29,1000000
22571,-4.81,57.29,1000000
22572,-4.68,57.29,1000000
22573,-4.56,57.29,1000000
22574,-4.43,57.29,1000000
22575,-4.31,57.29,1000000
22576,-4.18,57.29,1000000
22577,-4.06,57.29,1000000
22578,-3.93,57.29,1000000
22579,-3.81,57.29,1000000
22580,-3.68,57.29,1000000
22581,-3.56,57.29,1000000
22582,-3.43,57.29,1000000
22583,-3.31,57.29,1000000
22584,-3.18,57.29,1000000
22585,-3.06,57.29,1000000
22586,-2.93,57.29,1000000
22587,-2.81,57.29,1000000
22588,-2.68,57.29,1000000
22589,-2.56,57.29,1000000
22590,-2.43,57.29,1000000
22591,-2.31,57.29,1000000
22592,-2.18,57.29,1000000
22593,-2.06,57.29,1000000
22594,-1.93,57.29,0.73
22595,-1.81,57.29,0.77
22596,-1.68,57.29,0.87
22597,-1.56,57.29,0.79
22598,-1.43,57.29,0.78
22599,-1.31,57.29,0.73
22600,-1.18,57.29,0.66
22601,-1.06,57.29,0.57
22602,-0.93,57.29,0.51
22603,-0.81,57.29,0.47
22604,-0.68,57.29,0.44
22605,-0.56,57.29,0.43
22606,-0.43,57.29,0.41
22607,-0.31,57.29,0.39
22608,-0.18,57.29,0.36
22609,-0.06,57.29,0.33
22610,0.06,57.29,0.31
22611,0.18,57.29,0.29
22612,0.31,57.29,0.27
22613,0.43,57.29,0.26
22614,0.56,57.29,0.25
22615,0.68,57.29,0.23
22616,0.81,57.29,0.22
22617,0.93,57.29,0.21
22618,1.06,57.29,0.2
22619,1.18,57.29,0.19
22620,1.31,57.29,0.17
22621,1.43,57.29,0.16
22622,1.56,57.29,0.16
22623,1.68,57.29,0.17
22624,1.81,57.29,0.18
22625,1.93,57.29,0.18
22626,2.06,57.29,0.15
22627,2.18,57.29,0.13
22628,2.31,57.29,0.11
22629,2.43,57.29,0.11
22630,2.56,57.29,0.1
22631,2.68,57.29,0.1
22632,2.81,57.29,0.1
22633,2.93,57.29,0.1
22634,3.06,57.29,0.1
22635,3.18,57.29,0.1
22636,3.31,57.29,0.09
22637,3.43,57.29,0.09
22638,3.56,57.29,0.09
22639,3.68,57.29,0.08
22640,3.81,57.29,0.08
22641,3.93,57.29,0.07
22642,4.06,57.29,0.07
22643,4.18,57.29,0.06
22644,4.31,57.29,0.06
22645,4.43,57.29,0.06
22646,4.56,57.29,0.06
22647,4.68,57.29,0.06
22648,4.81,57.29,0.06
22649,4.93,57.29,0.05
22650,5.06,57.29,0.04
22651,5.18,57.29,0.04
22652,5.31,57.29,0.03
22653,5.43,57.29,0.03
22654,5.56,57.29,0.03
22655,5.68,57.29,0.02
22656,5.81,57.29,0.02
22657,5.93,57.29,0.02
22658,6.06,57.29,0.01
22659,6.18,57.29,0.01
22660,6.31,57.29,0.01
22661,6.43,57.29,0.01
22662,6.56,57.29,0.01
22663,6.68,57.29,0.01
22664,6.81,57.29,0.01
22665,6.93,57.29,0.01
22666,7.06,57.29,0.01
22667,7.18,57.29,0.01
22668,7.31,57.29,0.01
22669,7.43,57.29,0.01
22670,7.56,57.29,0.01
22671,7.68,57.29,0.01
22672,7.81,57.29,0.01
22673,7.93,57.29,9.59E-03
22674,8.06,57.29,8.45E-03
22675,8.18,57.29,7.43E-03
22676,8.31,57.29,6.64E-03
22677,8.43,57.29,5.84E-03
22678,8.56,57.29,4.67E-03
22679,8.68,57.29,3.79E-03
22680,8.81,57.29,3.40E-03
22681,8.93,57.29,3.47E-03
22682,9.06,57.29,3.71E-03
22683,9.18,57.29,3.49E-03
22684,9.31,57.29,2.84E-03
22685,9.43,57.29,1.78E-03
22686,9.56,57.29,7.44E-04
22687,9.68,57.29,5.82E-04
22688,9.81,57.29,1000000
22689,9.93,57.29,1000000
22690,10.06,57.29,1000000
22691,10.18,57.29,1000000
22692,10.31,57.29,1000000
22693,10.43,57.29,1000000
22694,10.56,57.29,0.07
22695,10.68,57.29,0.09
22696,10.81,57.29,0.1
22697,10.93,57.29,1000000
22698,11.06,57.29,1000000
22699,11.18,57.29,0.04
22700,11.31,57.29,0.03
22701,11.43,57.29,0.02
22702,11.56,57.29,0.02
22703,11.68,57.29,0.03
22704,11.81,57.29,0.04
22705,11.93,57.29,0.02
22706,12.06,57.29,8.21E-03
22707,12.18,57.29,1000000
22708,12.31,57.29,1000000
22709,12.43,57.29,1000000
22710,12.56,57.29,1000000
22711,12.68,57.29,1000000
22712,12.81,57.29,1000000
22713,12.93,57.29,1000000
22714,-12.06,57.37,1000000
22715,-11.93,57.37,1000000
22716,-11.81,57.37,5.99E-03
22717,-11.68,57.37,0.01
22718,-11.56,57.37,0.02
22719,-11.43,57.37,0.02
22720,-11.31,57.37,0.03
22721,-11.18,57.37,0.03
22722,-11.06,57.37,0.03
22723,-10.93,57.37,0.02
22724,-10.81,57.37,0.02
22725,-10.68,57.37,0.01
22726,-10.56,57.37,0.01
22727,-10.43,57.37,0.01
22728,-10.31,57.37,0.01
22729,-10.18,57.37,0.01
22730,-10.06,57.37,0.01
22731,-9.93,57.37,0.01
22732,-9.81,57.37,0.01
22733,-9.68,57.37,0.01
22734,-9.56,57.37,0.01
22735,-9.43,57.37,0.01
22736,-9.31,57.37,0.03
22737,-9.18,57.37,0.05
22738,-9.06,57.37,0.05
22739,-8.93,57.37,0.04
22740,-8.81,57.37,0.04
22741,-8.68,57.37,0.03
22742,-8.56,57.37,0.02
22743,-8.43,57.37,0.02
22744,-8.31,57.37,0.02
22745,-8.18,57.37,0.02
22746,-8.06,57.37,0.02
22747,-7.93,57.37,0.02
22748,-7.81,57.37,0.01
22749,-7.68,57.37,0.02
22750,-7.56,57.37,0.02
22751,-7.43,57.37,0.02
22752,-7.31,57.37,1000000
22753,-7.18,57.37,0.15
22754,-7.06,57.37,0.19
22755,-6.93,57.37,0.27
22756,-6.81,57.37,0.49
22757,-6.68,57.37,0.27
22758,-6.56,57.37,1000000
22759,-6.43,57.37,1000000
22760,-6.31,57.37,1000000
22761,-6.18,57.37,1000000
22762,-6.06,57.37,0.01
22763,-5.93,57.37,0.01
22764,-5.81,57.37,1000000
22765,-5.68,57.37,1000000
22766,-5.56,57.37,1000000
22767,-5.43,57.37,1000000
22768,-5.31,57.37,1000000
22769,-5.18,57.37,1000000
22770,-5.06,57.37,1000000
22771,-4.93,57.37,1000000
22772,-4.81,57.37,1000000
22773,-4.68,57.37,1000000
22774,-4.56,57.37,1000000
22775,-4.43,57.37,1000000
22776,-4.31,57.37,1000000
22777,-4.18,57.37,1000000
22778,-4.06,57.37,1000000
22779,-3.93,57.37,1000000
22780,-3.81,57.37,1000000
22781,-3.68,57.37,1000000
22782,-3.56,57.37,1000000
22783,-3.43,57.37,1000000
22784,-3.31,57.37,1000000
22785,-3.18,57.37,1000000
22786,-3.06,57.37,1000000
22787,-2.93,57.37,1000000
22788,-2.81,57.37,1000000
22789,-2.68,57.37,1000000
22790,-2.56,57.37,1000000
22791,-2.43,57.37,1000000
22792,-2.31,57.37,1000000
22793,-2.18,57.37,1000000
22794,-2.06,57.37,1000000
22795,-1.93,57.37,1000000
22796,-1.81,57.37,0.86
22797,-1.68,57.37,1.38
22798,-1.56,57.37,1.11
22799,-1.43,57.37,0.93
22800,-1.31,57.37,0.79
22801,-1.18,57.37,0.7
22802,-1.06,57.37,0.65
22803,-0.93,57.37,0.62
22804,-0.81,57.37,0.56
22805,-0.68,57.37,0.52
22806,-0.56,57.37,0.48
22807,-0.43,57.37,0.45
22808,-0.31,57.37,0.41
22809,-0.18,57.37,0.37
22810,-0.06,57.37,0.33
22811,0.06,57.37,0.31
22812,0.18,57.37,0.29
22813,0.31,57.37,0.27
22814,0.43,57.37,0.25
22815,0.56,57.37,0.24
22816,0.68,57.37,0.23
22817,0.81,57.37,0.22
22818,0.93,57.37,0.21
22819,1.06,57.37,0.2
22820,1.18,57.37,0.19
22821,1.31,57.37,0.18
22822,1.43,57.37,0.17
22823,1.56,57.37,0.17
22824,1.68,57.37,0.17
22825,1.81,57.37,0.18
22826,1.93,57.37,0.17
22827,2.06,57.37,0.14
22828,2.18,57.37,0.12
22829,2.31,57.37,0.11
22830,2.43,57.37,0.11
22831,2.56,57.37,0.11
22832,2.68,57.37,0.11
22833,2.81,57.37,0.11
